OBJECTID,ISO_2_CODE,ISO_3_CODE,ADM0_NAME,date_epicrv,NewCase,CumCase,NewDeath,CumDeath,Short_Name_ZH,Short_Name_FR,Short_Name_ES,Short_Name_RU,Short_Name_AR
3405,CZ,CZE,Czechia,2020-03-12T00:00:00.000Z,55,116,0,0,捷克,Tchéquie,Chequia,Чехия,تشيكيا
3406,CZ,CZE,Czechia,2020-03-13T00:00:00.000Z,0,116,0,0,捷克,Tchéquie,Chequia,Чехия,تشيكيا
3407,CZ,CZE,Czechia,2020-03-14T00:00:00.000Z,34,150,0,0,捷克,Tchéquie,Chequia,Чехия,تشيكيا
3408,CZ,CZE,Czechia,2020-03-15T00:00:00.000Z,103,253,0,0,捷克,Tchéquie,Chequia,Чехия,تشيكيا
3409,CZ,CZE,Czechia,2020-03-16T00:00:00.000Z,45,298,0,0,捷克,Tchéquie,Chequia,Чехия,تشيكيا
3410,CZ,CZE,Czechia,2020-03-17T00:00:00.000Z,136,434,0,0,捷克,Tchéquie,Chequia,Чехия,تشيكيا
3411,CZ,CZE,Czechia,2020-03-18T00:00:00.000Z,88,522,0,0,捷克,Tchéquie,Chequia,Чехия,تشيكيا
3412,CZ,CZE,Czechia,2020-03-19T00:00:00.000Z,172,694,0,0,捷克,Tchéquie,Chequia,Чехия,تشيكيا
3413,CZ,CZE,Czechia,2020-03-20T00:00:00.000Z,210,904,0,0,捷克,Tchéquie,Chequia,Чехия,تشيكيا
3414,CZ,CZE,Czechia,2020-03-21T00:00:00.000Z,91,995,0,0,捷克,Tchéquie,Chequia,Чехия,تشيكيا
3415,CZ,CZE,Czechia,2020-03-22T00:00:00.000Z,0,995,0,0,捷克,Tchéquie,Chequia,Чехия,تشيكيا
3416,CZ,CZE,Czechia,2020-03-23T00:00:00.000Z,170,1165,1,1,捷克,Tchéquie,Chequia,Чехия,تشيكيا
3417,CZ,CZE,Czechia,2020-03-24T00:00:00.000Z,71,1236,0,1,捷克,Tchéquie,Chequia,Чехия,تشيكيا
3418,CZ,CZE,Czechia,2020-03-25T00:00:00.000Z,158,1394,2,3,捷克,Tchéquie,Chequia,Чехия,تشيكيا
3419,CZ,CZE,Czechia,2020-03-26T00:00:00.000Z,260,1654,3,6,捷克,Tchéquie,Chequia,Чехия,تشيكيا
3420,CZ,CZE,Czechia,2020-03-27T00:00:00.000Z,408,2062,3,9,捷克,Tchéquie,Chequia,Чехия,تشيكيا
3421,CZ,CZE,Czechia,2020-03-28T00:00:00.000Z,217,2279,0,9,捷克,Tchéquie,Chequia,Чехия,تشيكيا
3422,CZ,CZE,Czechia,2020-03-29T00:00:00.000Z,384,2663,2,11,捷克,Tchéquie,Chequia,Чехия,تشيكيا
3423,CZ,CZE,Czechia,2020-03-30T00:00:00.000Z,166,2829,5,16,捷克,Tchéquie,Chequia,Чехия,تشيكيا
3424,CZ,CZE,Czechia,2020-03-31T00:00:00.000Z,173,3002,8,24,捷克,Tchéquie,Chequia,Чехия,تشيكيا
3425,CZ,CZE,Czechia,2020-04-01T00:00:00.000Z,306,3308,7,31,捷克,Tchéquie,Chequia,Чехия,تشيكيا
3426,CZ,CZE,Czechia,2020-04-02T00:00:00.000Z,281,3589,8,39,捷克,Tchéquie,Chequia,Чехия,تشيكيا
3427,CZ,CZE,Czechia,2020-04-03T00:00:00.000Z,269,3858,5,44,捷克,Tchéquie,Chequia,Чехия,تشيكيا
3428,CZ,CZE,Czechia,2020-04-04T00:00:00.000Z,332,4190,9,53,捷克,Tchéquie,Chequia,Чехия,تشيكيا
3429,CZ,CZE,Czechia,2020-04-05T00:00:00.000Z,282,4472,6,59,捷克,Tchéquie,Chequia,Чехия,تشيكيا
3430,CZ,CZE,Czechia,2020-04-06T00:00:00.000Z,115,4587,8,67,捷克,Tchéquie,Chequia,Чехия,تشيكيا
3431,CZ,CZE,Czechia,2020-04-07T00:00:00.000Z,235,4822,11,78,捷克,Tchéquie,Chequia,Чехия,تشيكيا
3432,CZ,CZE,Czechia,2020-04-08T00:00:00.000Z,195,5017,10,88,捷克,Tchéquie,Chequia,Чехия,تشيكيا
3433,CZ,CZE,Czechia,2020-04-09T00:00:00.000Z,295,5312,11,99,捷克,Tchéquie,Chequia,Чехия,تشيكيا
3434,CZ,CZE,Czechia,2020-04-10T00:00:00.000Z,257,5569,13,112,捷克,Tchéquie,Chequia,Чехия,تشيكيا
3435,CZ,CZE,Czechia,2020-04-11T00:00:00.000Z,163,5732,7,119,捷克,Tchéquie,Chequia,Чехия,تشيكيا
3436,CZ,CZE,Czechia,2020-04-12T00:00:00.000Z,170,5902,10,129,捷克,Tchéquie,Chequia,Чехия,تشيكيا
3437,CZ,CZE,Czechia,2020-04-13T00:00:00.000Z,89,5991,9,138,捷克,Tchéquie,Chequia,Чехия,تشيكيا
3438,CZ,CZE,Czechia,2020-04-14T00:00:00.000Z,68,6059,5,143,捷克,Tchéquie,Chequia,Чехия,تشيكيا
3439,CZ,CZE,Czechia,2020-04-15T00:00:00.000Z,82,6141,18,161,捷克,Tchéquie,Chequia,Чехия,تشيكيا
3440,CZ,CZE,Czechia,2020-04-16T00:00:00.000Z,162,6303,5,166,捷克,Tchéquie,Chequia,Чехия,تشيكيا
3441,CZ,CZE,Czechia,2020-04-17T00:00:00.000Z,130,6433,3,169,捷克,Tchéquie,Chequia,Чехия,تشيكيا
3442,CZ,CZE,Czechia,2020-04-18T00:00:00.000Z,116,6549,4,173,捷克,Tchéquie,Chequia,Чехия,تشيكيا
3443,CZ,CZE,Czechia,2020-04-19T00:00:00.000Z,105,6654,8,181,捷克,Tchéquie,Chequia,Чехия,تشيكيا
3444,CZ,CZE,Czechia,2020-04-20T00:00:00.000Z,133,6787,7,188,捷克,Tchéquie,Chequia,Чехия,تشيكيا
3445,CZ,CZE,Czechia,2020-04-21T00:00:00.000Z,127,6914,8,196,捷克,Tchéquie,Chequia,Чехия,تشيكيا
3446,CZ,CZE,Czechia,2020-04-22T00:00:00.000Z,127,7041,5,201,捷克,Tchéquie,Chequia,Чехия,تشيكيا
3447,CZ,CZE,Czechia,2020-04-23T00:00:00.000Z,95,7136,9,210,捷克,Tchéquie,Chequia,Чехия,تشيكيا
3448,CZ,CZE,Czechia,2020-04-24T00:00:00.000Z,52,7188,3,213,捷克,Tchéquie,Chequia,Чехия,تشيكيا
3449,CZ,CZE,Czechia,2020-04-25T00:00:00.000Z,85,7273,2,215,捷克,Tchéquie,Chequia,Чехия,تشيكيا
3450,CZ,CZE,Czechia,2020-04-26T00:00:00.000Z,79,7352,3,218,捷克,Tchéquie,Chequia,Чехия,تشيكيا
3451,CZ,CZE,Czechia,2020-04-27T00:00:00.000Z,52,7404,3,221,捷克,Tchéquie,Chequia,Чехия,تشيكيا
3452,CZ,CZE,Czechia,2020-04-28T00:00:00.000Z,45,7449,2,223,捷克,Tchéquie,Chequia,Чехия,تشيكيا
3453,CZ,CZE,Czechia,2020-04-29T00:00:00.000Z,55,7504,4,227,捷克,Tchéquie,Chequia,Чехия,تشيكيا
3454,CZ,CZE,Czechia,2020-04-30T00:00:00.000Z,75,7579,0,227,捷克,Tchéquie,Chequia,Чехия,تشيكيا
3455,CZ,CZE,Czechia,2020-05-01T00:00:00.000Z,103,7682,9,236,捷克,Tchéquie,Chequia,Чехия,تشيكيا
3456,CZ,CZE,Czechia,2020-05-02T00:00:00.000Z,55,7737,4,240,捷克,Tchéquie,Chequia,Чехия,تشيكيا
3457,CZ,CZE,Czechia,2020-05-03T00:00:00.000Z,18,7755,5,245,捷克,Tchéquie,Chequia,Чехия,تشيكيا
3458,CZ,CZE,Czechia,2020-05-04T00:00:00.000Z,26,7781,3,248,捷克,Tchéquie,Chequia,Чехия,تشيكيا
3459,CZ,CZE,Czechia,2020-05-05T00:00:00.000Z,38,7819,4,252,捷克,Tchéquie,Chequia,Чехия,تشيكيا
3460,CZ,CZE,Czechia,2020-05-06T00:00:00.000Z,77,7896,5,257,捷克,Tchéquie,Chequia,Чехия,تشيكيا
3461,CZ,CZE,Czechia,2020-05-07T00:00:00.000Z,78,7974,5,262,捷克,Tchéquie,Chequia,Чехия,تشيكيا
3462,CZ,CZE,Czechia,2020-05-08T00:00:00.000Z,57,8031,8,270,捷克,Tchéquie,Chequia,Чехия,تشيكيا
3463,CZ,CZE,Czechia,2020-05-09T00:00:00.000Z,46,8077,3,273,捷克,Tchéquie,Chequia,Чехия,تشيكيا
3464,CZ,CZE,Czechia,2020-05-10T00:00:00.000Z,18,8095,3,276,捷克,Tchéquie,Chequia,Чехия,تشيكيا
3465,CZ,CZE,Czechia,2020-05-11T00:00:00.000Z,28,8123,4,280,捷克,Tchéquie,Chequia,Чехия,تشيكيا
3466,CZ,CZE,Czechia,2020-05-12T00:00:00.000Z,0,8123,0,280,捷克,Tchéquie,Chequia,Чехия,تشيكيا
3467,CD,COD,Democratic Republic of the Congo,2020-03-11T00:00:00.000Z,1,1,0,0,刚果民主共和国,République démocratique du Congo,República Democrática del Congo,Демократическая Республика Конго,جمهورية الكونغو الديمقراطية 
3468,CD,COD,Democratic Republic of the Congo,2020-03-12T00:00:00.000Z,0,1,0,0,刚果民主共和国,République démocratique du Congo,República Democrática del Congo,Демократическая Республика Конго,جمهورية الكونغو الديمقراطية 
3469,CD,COD,Democratic Republic of the Congo,2020-03-13T00:00:00.000Z,0,1,0,0,刚果民主共和国,République démocratique du Congo,República Democrática del Congo,Демократическая Республика Конго,جمهورية الكونغو الديمقراطية 
3470,CD,COD,Democratic Republic of the Congo,2020-03-14T00:00:00.000Z,1,2,0,0,刚果民主共和国,République démocratique du Congo,República Democrática del Congo,Демократическая Республика Конго,جمهورية الكونغو الديمقراطية 
3471,CD,COD,Democratic Republic of the Congo,2020-03-15T00:00:00.000Z,0,2,0,0,刚果民主共和国,République démocratique du Congo,República Democrática del Congo,Демократическая Республика Конго,جمهورية الكونغو الديمقراطية 
3472,CD,COD,Democratic Republic of the Congo,2020-03-16T00:00:00.000Z,0,2,0,0,刚果民主共和国,République démocratique du Congo,República Democrática del Congo,Демократическая Республика Конго,جمهورية الكونغو الديمقراطية 
3473,CD,COD,Democratic Republic of the Congo,2020-03-17T00:00:00.000Z,1,3,0,0,刚果民主共和国,République démocratique du Congo,República Democrática del Congo,Демократическая Республика Конго,جمهورية الكونغو الديمقراطية 
3474,CD,COD,Democratic Republic of the Congo,2020-03-18T00:00:00.000Z,4,7,0,0,刚果民主共和国,République démocratique du Congo,República Democrática del Congo,Демократическая Республика Конго,جمهورية الكونغو الديمقراطية 
3475,CD,COD,Democratic Republic of the Congo,2020-03-19T00:00:00.000Z,7,14,0,0,刚果民主共和国,République démocratique du Congo,República Democrática del Congo,Демократическая Республика Конго,جمهورية الكونغو الديمقراطية 
3476,CD,COD,Democratic Republic of the Congo,2020-03-20T00:00:00.000Z,0,14,0,0,刚果民主共和国,République démocratique du Congo,República Democrática del Congo,Демократическая Республика Конго,جمهورية الكونغو الديمقراطية 
3477,CD,COD,Democratic Republic of the Congo,2020-03-21T00:00:00.000Z,9,23,1,1,刚果民主共和国,République démocratique du Congo,República Democrática del Congo,Демократическая Республика Конго,جمهورية الكونغو الديمقراطية 
3478,CD,COD,Democratic Republic of the Congo,2020-03-22T00:00:00.000Z,0,23,0,1,刚果民主共和国,République démocratique du Congo,República Democrática del Congo,Демократическая Республика Конго,جمهورية الكونغو الديمقراطية 
3479,CD,COD,Democratic Republic of the Congo,2020-03-23T00:00:00.000Z,7,30,1,2,刚果民主共和国,République démocratique du Congo,República Democrática del Congo,Демократическая Республика Конго,جمهورية الكونغو الديمقراطية 
3480,CD,COD,Democratic Republic of the Congo,2020-03-24T00:00:00.000Z,6,36,0,2,刚果民主共和国,République démocratique du Congo,República Democrática del Congo,Демократическая Республика Конго,جمهورية الكونغو الديمقراطية 
3481,CD,COD,Democratic Republic of the Congo,2020-03-25T00:00:00.000Z,9,45,0,2,刚果民主共和国,République démocratique du Congo,República Democrática del Congo,Демократическая Республика Конго,جمهورية الكونغو الديمقراطية 
3482,CD,COD,Democratic Republic of the Congo,2020-03-26T00:00:00.000Z,6,51,1,3,刚果民主共和国,République démocratique du Congo,República Democrática del Congo,Демократическая Республика Конго,جمهورية الكونغو الديمقراطية 
3483,CD,COD,Democratic Republic of the Congo,2020-03-27T00:00:00.000Z,3,54,1,4,刚果民主共和国,République démocratique du Congo,República Democrática del Congo,Демократическая Республика Конго,جمهورية الكونغو الديمقراطية 
3484,CD,COD,Democratic Republic of the Congo,2020-03-28T00:00:00.000Z,4,58,1,5,刚果民主共和国,République démocratique du Congo,República Democrática del Congo,Демократическая Республика Конго,جمهورية الكونغو الديمقراطية 
3485,CD,COD,Democratic Republic of the Congo,2020-03-29T00:00:00.000Z,10,68,1,6,刚果民主共和国,République démocratique du Congo,República Democrática del Congo,Демократическая Республика Конго,جمهورية الكونغو الديمقراطية 
3486,CD,COD,Democratic Republic of the Congo,2020-03-30T00:00:00.000Z,13,81,2,8,刚果民主共和国,République démocratique du Congo,República Democrática del Congo,Демократическая Республика Конго,جمهورية الكونغو الديمقراطية 
3487,CD,COD,Democratic Republic of the Congo,2020-03-31T00:00:00.000Z,17,98,0,8,刚果民主共和国,République démocratique du Congo,República Democrática del Congo,Демократическая Республика Конго,جمهورية الكونغو الديمقراطية 
3488,CD,COD,Democratic Republic of the Congo,2020-04-01T00:00:00.000Z,11,109,1,9,刚果民主共和国,République démocratique du Congo,República Democrática del Congo,Демократическая Республика Конго,جمهورية الكونغو الديمقراطية 
3489,CD,COD,Democratic Republic of the Congo,2020-04-02T00:00:00.000Z,14,123,2,11,刚果民主共和国,République démocratique du Congo,República Democrática del Congo,Демократическая Республика Конго,جمهورية الكونغو الديمقراطية 
3490,CD,COD,Democratic Republic of the Congo,2020-04-03T00:00:00.000Z,11,134,2,13,刚果民主共和国,République démocratique du Congo,República Democrática del Congo,Демократическая Республика Конго,جمهورية الكونغو الديمقراطية 
3491,CD,COD,Democratic Republic of the Congo,2020-04-04T00:00:00.000Z,14,148,3,16,刚果民主共和国,République démocratique du Congo,República Democrática del Congo,Демократическая Республика Конго,جمهورية الكونغو الديمقراطية 
3492,CD,COD,Democratic Republic of the Congo,2020-04-05T00:00:00.000Z,0,148,0,16,刚果民主共和国,République démocratique du Congo,República Democrática del Congo,Демократическая Республика Конго,جمهورية الكونغو الديمقراطية 
3493,CD,COD,Democratic Republic of the Congo,2020-04-06T00:00:00.000Z,13,161,2,18,刚果民主共和国,République démocratique du Congo,República Democrática del Congo,Демократическая Республика Конго,جمهورية الكونغو الديمقراطية 
3494,CD,COD,Democratic Republic of the Congo,2020-04-07T00:00:00.000Z,0,161,0,18,刚果民主共和国,République démocratique du Congo,República Democrática del Congo,Демократическая Республика Конго,جمهورية الكونغو الديمقراطية 
3495,CD,COD,Democratic Republic of the Congo,2020-04-08T00:00:00.000Z,22,183,2,20,刚果民主共和国,République démocratique du Congo,República Democrática del Congo,Демократическая Республика Конго,جمهورية الكونغو الديمقراطية 
3496,CD,COD,Democratic Republic of the Congo,2020-04-09T00:00:00.000Z,24,207,0,20,刚果民主共和国,République démocratique du Congo,República Democrática del Congo,Демократическая Республика Конго,جمهورية الكونغو الديمقراطية 
3497,CD,COD,Democratic Republic of the Congo,2020-04-10T00:00:00.000Z,8,215,0,20,刚果民主共和国,République démocratique du Congo,República Democrática del Congo,Демократическая Республика Конго,جمهورية الكونغو الديمقراطية 
3498,CD,COD,Democratic Republic of the Congo,2020-04-11T00:00:00.000Z,0,215,0,20,刚果民主共和国,République démocratique du Congo,República Democrática del Congo,Демократическая Республика Конго,جمهورية الكونغو الديمقراطية 
3499,CD,COD,Democratic Republic of the Congo,2020-04-12T00:00:00.000Z,8,223,0,20,刚果民主共和国,République démocratique du Congo,República Democrática del Congo,Демократическая Республика Конго,جمهورية الكونغو الديمقراطية 
3500,CD,COD,Democratic Republic of the Congo,2020-04-13T00:00:00.000Z,12,235,0,20,刚果民主共和国,République démocratique du Congo,República Democrática del Congo,Демократическая Республика Конго,جمهورية الكونغو الديمقراطية 
3501,CD,COD,Democratic Republic of the Congo,2020-04-14T00:00:00.000Z,6,241,0,20,刚果民主共和国,République démocratique du Congo,República Democrática del Congo,Демократическая Республика Конго,جمهورية الكونغو الديمقراطية 
3502,CD,COD,Democratic Republic of the Congo,2020-04-15T00:00:00.000Z,13,254,1,21,刚果民主共和国,République démocratique du Congo,República Democrática del Congo,Демократическая Республика Конго,جمهورية الكونغو الديمقراطية 
3503,CD,COD,Democratic Republic of the Congo,2020-04-16T00:00:00.000Z,13,267,1,22,刚果民主共和国,République démocratique du Congo,República Democrática del Congo,Демократическая Республика Конго,جمهورية الكونغو الديمقراطية 
3504,CD,COD,Democratic Republic of the Congo,2020-04-17T00:00:00.000Z,20,287,1,23,刚果民主共和国,République démocratique du Congo,República Democrática del Congo,Демократическая Республика Конго,جمهورية الكونغو الديمقراطية 
3505,CD,COD,Democratic Republic of the Congo,2020-04-18T00:00:00.000Z,0,287,0,23,刚果民主共和国,République démocratique du Congo,República Democrática del Congo,Демократическая Республика Конго,جمهورية الكونغو الديمقراطية 
3506,CD,COD,Democratic Republic of the Congo,2020-04-19T00:00:00.000Z,40,327,2,25,刚果民主共和国,République démocratique du Congo,República Democrática del Congo,Демократическая Республика Конго,جمهورية الكونغو الديمقراطية 
3507,CD,COD,Democratic Republic of the Congo,2020-04-20T00:00:00.000Z,5,332,0,25,刚果民主共和国,République démocratique du Congo,República Democrática del Congo,Демократическая Республика Конго,جمهورية الكونغو الديمقراطية 
3508,CD,COD,Democratic Republic of the Congo,2020-04-21T00:00:00.000Z,18,350,0,25,刚果民主共和国,République démocratique du Congo,República Democrática del Congo,Демократическая Республика Конго,جمهورية الكونغو الديمقراطية 
3509,CD,COD,Democratic Republic of the Congo,2020-04-22T00:00:00.000Z,9,359,0,25,刚果民主共和国,République démocratique du Congo,República Democrática del Congo,Демократическая Республика Конго,جمهورية الكونغو الديمقراطية 
